"lnm_rate","treated","state","year"
-11.6187829971313,1,1,1927
-7.04901456832886,0,1,1927
-12.2009181976318,1,1,1928
-7.01138591766357,0,1,1928
-11.166407585144,1,1,1929
-7.05952930450439,0,1,1929
-11.2051343917847,1,1,1930
-7.0597972869873,0,1,1930
-11.3944873809814,1,1,1931
-7.04334926605225,0,1,1931
-11.2473182678223,1,1,1932
-7.14302349090576,0,1,1932
-11.7650775909424,1,1,1933
-7.24070405960083,0,1,1933
-11.9261140823364,1,1,1934
-7.33888101577759,0,1,1934
-12.1152744293213,1,1,1935
-7.36513805389404,0,1,1935
-12.1910591125488,1,1,1936
-7.31259536743164,0,1,1936
-12.3519563674927,1,2,1937
-7.35361814498901,0,2,1937
-12.010350227356,1,2,1938
-7.45771265029907,0,2,1938
-12.211163520813,1,2,1939
-7.50744152069092,0,2,1939
-12.2918834686279,1,2,1940
-7.54762077331543,0,2,1940
-12.3799695968628,1,2,1941
-7.55365800857544,0,2,1941
-13.4865608215332,1,2,1942
-7.72529602050781,0,2,1942
-13.7821588516235,1,2,1943
-7.7175989151001,0,2,1943
-10.584077835083,1,3,1926
-5.59910202026367,0,3,1926
-10.9661016464233,1,3,1927
-5.60480976104736,0,3,1927
-10.7395095825195,1,3,1928
-5.6082968711853,0,3,1928
-11.1691007614136,1,3,1929
-5.6064977645874,0,3,1929
-11.0385074615479,1,3,1930
-5.71132516860962,0,3,1930
-11.9003210067749,1,3,1931
-5.83653593063354,0,3,1931
-10.710657119751,1,3,1932
-5.93658828735352,0,3,1932
-10.4623994827271,1,3,1933
-6.01523303985596,0,3,1933
-10.5563516616821,1,3,1934
-6.07996273040771,0,3,1934
-10.3469276428223,1,3,1935
-6.08143520355225,0,3,1935
-10.765926361084,1,3,1936
-6.05190229415894,0,3,1936
-11.4724273681641,1,4,1937
-6.10178899765015,0,4,1937
-13.0950422286987,1,4,1938
-6.23019409179688,0,4,1938
-11.1621370315552,1,4,1939
-6.31458139419556,0,4,1939
-12.022274017334,1,4,1940
-6.37329959869385,0,4,1940
-6.66701889038086,0,4,1941
-12.5233020782471,1,4,1942
-6.70470380783081,0,4,1942
-13.2610111236572,1,4,1943
-6.72431945800781,0,4,1943
-11.5832185745239,1,5,1927
-7.1186637878418,0,5,1927
-11.8570747375488,1,5,1928
-7.09030914306641,0,5,1928
-11.2087097167969,1,5,1929
-7.12643766403198,0,5,1929
-11.4373836517334,1,5,1930
-7.20255279541016,0,5,1930
-10.9417133331299,1,5,1931
-7.21931076049805,0,5,1931
-11.3522567749023,1,5,1932
-7.36918210983276,0,5,1932
-12.1457672119141,1,5,1933
-7.4729380607605,0,5,1933
-12.1507949829102,1,5,1934
-7.48829936981201,0,5,1934
-11.8193244934082,1,5,1935
-7.61356687545776,0,5,1935
-11.6907711029053,1,5,1936
-7.4422755241394,0,5,1936
-12.8588743209839,1,6,1937
-7.49009847640991,0,6,1937
-12.5273303985596,1,6,1938
-7.56248998641968,0,6,1938
-13.091851234436,1,6,1939
-7.58044004440308,0,6,1939
-13.0967311859131,1,6,1940
-7.5964937210083,0,6,1940
-13.3823652267456,1,6,1941
-7.58630800247192,0,6,1941
-14.4789257049561,1,6,1942
-7.54940938949585,0,6,1942
-13.7837228775024,1,6,1943
-7.63418674468994,0,6,1943
-11.1722068786621,1,7,1925
-6.64263582229614,0,7,1925
-11.4875230789185,1,7,1926
-6.71063137054443,0,7,1926
-11.220682144165,1,7,1927
-6.72652721405029,0,7,1927
-11.3585071563721,1,7,1928
-6.75876140594482,0,7,1928
-10.9368209838867,1,7,1929
-6.8337516784668,0,7,1929
-11.3034820556641,1,7,1930
-6.91132879257202,0,7,1930
-11.5131521224976,1,7,1931
-6.99662446975708,0,7,1931
-11.6629295349121,1,7,1932
-7.06662178039551,0,7,1932
-11.2087574005127,1,7,1933
-7.17451667785645,0,7,1933
-11.2169370651245,1,7,1934
-7.19892692565918,0,7,1934
-11.4509811401367,1,7,1935
-7.24473094940186,0,7,1935
-11.1108350753784,1,7,1936
-7.23789930343628,0,7,1936
-11.8024978637695,1,8,1937
-7.29929256439209,0,8,1937
-12.5350408554077,1,8,1938
-7.41355991363525,0,8,1938
-12.3303270339966,1,8,1939
-7.46048736572266,0,8,1939
-12.8051815032959,1,8,1940
-7.48525762557983,0,8,1940
-14.1918506622314,1,8,1941
-7.57418012619019,0,8,1941
-13.3655099868774,1,8,1942
-7.58863210678101,0,8,1942
-13.3322954177856,1,8,1943
-7.63571834564209,0,8,1943
-9.96073246002197,1,9,1928
-6.57704877853394,0,9,1928
-11.1332988739014,1,9,1929
-6.68517208099365,0,9,1929
-10.631799697876,1,9,1930
-6.69371938705444,0,9,1930
-10.4251012802124,1,9,1931
-6.8771538734436,0,9,1931
-10.2839117050171,1,9,1932
-6.86709642410278,0,9,1932
-10.6176080703735,1,9,1933
-7.0766487121582,0,9,1933
-10.146240234375,1,9,1934
-7.17582607269287,0,9,1934
-9.06373500823975,1,9,1935
-7.18886089324951,0,9,1935
-9.5693883895874,1,9,1936
-7.19939088821411,0,9,1936
-10.9123983383179,1,10,1937
-7.30418634414673,0,10,1937
-11.4311685562134,1,10,1938
-7.44527578353882,0,10,1938
-11.7267322540283,1,10,1939
-7.42567491531372,0,10,1939
-12.1400184631348,1,10,1940
-7.5348482131958,0,10,1940
-11.7523584365845,1,10,1941
-7.82271337509155,0,10,1941
-11.4821691513062,1,10,1942
-7.76251840591431,0,10,1942
-11.7870445251465,1,10,1943
-7.83153629302979,0,10,1943
-10.3881702423096,1,11,1925
-7.16063642501831,0,11,1925
-10.6483268737793,1,11,1926
-7.12360191345215,0,11,1926
-11.1111631393433,1,11,1927
-7.26844358444214,0,11,1927
-11.2655200958252,1,11,1928
-7.24374628067017,0,11,1928
-11.7106885910034,1,11,1929
-7.33444786071777,0,11,1929
-11.1117658615112,1,11,1930
-7.39717769622803,0,11,1930
-11.8982725143433,1,11,1931
-7.49266242980957,0,11,1931
-11.1669816970825,1,11,1932
-7.57624292373657,0,11,1932
-11.0898694992065,1,11,1933
-7.60555696487427,0,11,1933
-11.7500257492065,1,11,1934
-7.71646595001221,0,11,1934
-11.1856718063354,1,11,1935
-7.73499488830566,0,11,1935
-11.8424129486084,1,11,1936
-7.80228996276855,0,11,1936
-11.9355401992798,1,12,1937
-7.84423017501831,0,12,1937
-12.9532194137573,1,12,1938
-7.89697313308716,0,12,1938
-12.7361173629761,1,12,1939
-7.95029354095459,0,12,1939
-7.95964336395264,0,12,1940
-13.6757001876831,1,12,1941
-7.95211458206177,0,12,1941
-7.93695068359375,0,12,1942
-13.7094020843506,1,12,1943
-7.9712176322937,0,12,1943
-11.2502241134644,1,13,1925
-6.87237310409546,0,13,1925
-10.7460422515869,1,13,1926
-6.7871356010437,0,13,1926
-11.2634677886963,1,13,1927
-6.93712949752808,0,13,1927
-10.1714115142822,1,13,1928
-7.08543252944946,0,13,1928
-10.7657117843628,1,13,1929
-7.10214996337891,0,13,1929
-10.9953269958496,1,13,1930
-7.2225661277771,0,13,1930
-11.2947387695312,1,13,1931
-7.00885534286499,0,13,1931
-10.613184928894,1,13,1932
-7.26328039169312,0,13,1932
-11.7232570648193,1,13,1933
-7.22344779968262,0,13,1933
-10.8182973861694,1,13,1934
-7.37148952484131,0,13,1934
-12.4389390945435,1,13,1935
-7.36376476287842,0,13,1935
-10.8405799865723,1,13,1936
-7.59798812866211,0,13,1936
-12.460976600647,1,14,1937
-7.51221656799316,0,14,1937
-11.7786684036255,1,14,1938
-7.56654119491577,0,14,1938
-12.4825391769409,1,14,1939
-7.43911361694336,0,14,1939
-11.3945360183716,1,14,1940
-7.67286682128906,0,14,1940
-12.5123176574707,1,14,1941
-7.43091344833374,0,14,1941
-11.1448316574097,1,14,1942
-7.54751968383789,0,14,1942
-12.5495882034302,1,14,1943
-7.84005784988403,0,14,1943
-12.4035625457764,1,15,1925
-7.09628534317017,0,15,1925
-11.3451490402222,1,15,1926
-6.96312284469604,0,15,1926
-11.6069383621216,1,15,1927
-7.08333969116211,0,15,1927
-12.1831426620483,1,15,1928
-7.11513710021973,0,15,1928
-12.5554866790771,1,15,1929
-7.25019407272339,0,15,1929
-12.5901174545288,1,15,1930
-7.2680835723877,0,15,1930
-12.2824592590332,1,15,1931
-7.24922370910645,0,15,1931
-12.4646167755127,1,15,1932
-7.26152610778809,0,15,1932
-11.9810342788696,1,15,1933
-7.33376312255859,0,15,1933
-12.7007026672363,1,15,1934
-7.45052623748779,0,15,1934
-14.335976600647,1,15,1935
-7.53915357589722,0,15,1935
-14.3611621856689,1,15,1936
-7.56210660934448,0,15,1936
-13.6925821304321,1,16,1937
-7.51879549026489,0,16,1937
-13.0234117507935,1,16,1938
-7.51808023452759,0,16,1938
-12.6413631439209,1,16,1939
-7.60983610153198,0,16,1939
-14.4560022354126,1,16,1940
-7.59219932556152,0,16,1940
-13.8078832626343,1,16,1941
-7.66369724273682,0,16,1941
-13.8509702682495,1,16,1942
-7.77562427520752,0,16,1942
-12.9759874343872,1,16,1943
-7.83666563034058,0,16,1943
-11.3857707977295,1,17,1928
-7.10490465164185,0,17,1928
-11.1691417694092,1,17,1929
-7.18196630477905,0,17,1929
-11.2195882797241,1,17,1930
-7.18557500839233,0,17,1930
-11.0618782043457,1,17,1931
-7.20160579681396,0,17,1931
-11.9533958435059,1,17,1932
-7.32173728942871,0,17,1932
-11.9093647003174,1,17,1933
-7.41960525512695,0,17,1933
-12.1397180557251,1,17,1934
-7.42569351196289,0,17,1934
-11.7005891799927,1,17,1935
-7.45782470703125,0,17,1935
-12.2875146865845,1,17,1936
-7.47940397262573,0,17,1936
-12.4487228393555,1,18,1937
-7.57288980484009,0,18,1937
-12.4557304382324,1,18,1938
-7.55478620529175,0,18,1938
-12.0572242736816,1,18,1939
-7.62773132324219,0,18,1939
-12.1819181442261,1,18,1940
-7.62541341781616,0,18,1940
-12.7675046920776,1,18,1941
-7.71196699142456,0,18,1941
-14.2817010879517,1,18,1942
-7.8101282119751,0,18,1942
-13.0389556884766,1,18,1943
-7.79268407821655,0,18,1943
-9.99826526641846,1,19,1926
-7.8010401725769,0,19,1926
-10.5120801925659,1,19,1927
-7.75523948669434,0,19,1927
-10.5150604248047,1,19,1928
-7.76352500915527,0,19,1928
-11.6166439056396,1,19,1929
-7.89095067977905,0,19,1929
-10.2333126068115,1,19,1930
-8.00195503234863,0,19,1930
-10.4587335586548,1,19,1931
-7.99324512481689,0,19,1931
-10.5562467575073,1,19,1932
-8.07134056091309,0,19,1932
-11.9597120285034,1,19,1933
-7.96457433700562,0,19,1933
-10.4361486434937,1,19,1934
-8.08477306365967,0,19,1934
-9.62607002258301,1,19,1935
-8.28778553009033,0,19,1935
-9.13784408569336,1,19,1936
-8.32064437866211,0,19,1936
-10.7263078689575,1,20,1937
-8.46076393127441,0,20,1937
-12.0414037704468,1,20,1938
-8.44866847991943,0,20,1938
-12.4624357223511,1,20,1939
-8.56046295166016,0,20,1939
-11.0914697647095,1,20,1940
-8.61703491210938,0,20,1940
-12.489839553833,1,20,1941
-8.58786678314209,0,20,1941
-13.194917678833,1,20,1942
-8.74057102203369,0,20,1942
-11.5972709655762,1,20,1943
-8.67410945892334,0,20,1943
-10.1384553909302,1,21,1925
-7.15045928955078,0,21,1925
-10.3093023300171,1,21,1926
-7.1738076210022,0,21,1926
-10.6425533294678,1,21,1927
-7.1896505355835,0,21,1927
-10.7112588882446,1,21,1928
-7.20816135406494,0,21,1928
-10.1024599075317,1,21,1929
-7.26543474197388,0,21,1929
-10.1143426895142,1,21,1930
-7.36591100692749,0,21,1930
-9.96799278259277,1,21,1931
-7.36871337890625,0,21,1931
-10.2789840698242,1,21,1932
-7.48833084106445,0,21,1932
-10.2345209121704,1,21,1933
-7.51760530471802,0,21,1933
-10.1320304870605,1,21,1934
-7.5351300239563,0,21,1934
-9.84955310821533,1,21,1935
-7.55455732345581,0,21,1935
-10.3970060348511,1,21,1936
-7.56132411956787,0,21,1936
-10.7790803909302,1,22,1937
-7.57753133773804,0,22,1937
-10.9418973922729,1,22,1938
-7.66190624237061,0,22,1938
-11.6032342910767,1,22,1939
-7.68346357345581,0,22,1939
-11.6493101119995,1,22,1940
-7.68230485916138,0,22,1940
-12.1323308944702,1,22,1941
-7.71798324584961,0,22,1941
-12.2926263809204,1,22,1942
-7.79071664810181,0,22,1942
-12.617621421814,1,22,1943
-7.79793691635132,0,22,1943
-10.2505350112915,1,23,1925
-7.10038995742798,0,23,1925
-10.3367023468018,1,23,1926
-7.09009552001953,0,23,1926
-10.4398756027222,1,23,1927
-7.19736814498901,0,23,1927
-10.6276044845581,1,23,1928
-7.21179628372192,0,23,1928
-10.2188882827759,1,23,1929
-7.203688621521,0,23,1929
-10.5961723327637,1,23,1930
-7.28851747512817,0,23,1930
-10.1212348937988,1,23,1931
-7.37621784210205,0,23,1931
-10.4804210662842,1,23,1932
-7.40381050109863,0,23,1932
-10.4436063766479,1,23,1933
-7.4620361328125,0,23,1933
-10.1773834228516,1,23,1934
-7.520348072052,0,23,1934
-10.2235536575317,1,23,1935
-7.58923006057739,0,23,1935
-10.1729612350464,1,23,1936
-7.58074235916138,0,23,1936
-10.3392581939697,1,24,1937
-7.60227298736572,0,24,1937
-10.7321252822876,1,24,1938
-7.78839731216431,0,24,1938
-11.1297197341919,1,24,1939
-7.78898048400879,0,24,1939
-11.3837032318115,1,24,1940
-7.81887674331665,0,24,1940
-11.9264574050903,1,24,1941
-7.85113382339478,0,24,1941
-12.4373693466187,1,24,1942
-7.92103004455566,0,24,1942
-12.1462554931641,1,24,1943
-7.96219873428345,0,24,1943
-10.8146553039551,1,25,1925
-7.78087997436523,0,25,1925
-10.8805751800537,1,25,1926
-7.88701963424683,0,25,1926
-10.9983787536621,1,25,1927
-7.94001531600952,0,25,1927
-10.7073440551758,1,25,1928
-7.96944141387939,0,25,1928
-10.6569538116455,1,25,1929
-8.00687408447266,0,25,1929
-10.5006008148193,1,25,1930
-8.00836849212646,0,25,1930
-10.8310098648071,1,25,1931
-8.09743785858154,0,25,1931
-11.1701955795288,1,25,1932
-8.12703418731689,0,25,1932
-10.9215879440308,1,25,1933
-8.24514293670654,0,25,1933
-10.6200752258301,1,25,1934
-8.30122947692871,0,25,1934
-10.4995346069336,1,25,1935
-8.25666904449463,0,25,1935
-10.3055086135864,1,25,1936
-8.33109664916992,0,25,1936
-10.0755643844604,1,26,1937
-8.4437370300293,0,26,1937
-10.8296499252319,1,26,1938
-8.5493106842041,0,26,1938
-11.5662822723389,1,26,1939
-8.55812740325928,0,26,1939
-11.6559505462646,1,26,1940
-8.67164611816406,0,26,1940
-12.5530252456665,1,26,1941
-8.77389812469482,0,26,1941
-12.5562715530396,1,26,1942
-8.69671154022217,0,26,1942
-11.9841432571411,1,26,1943
-8.77784633636475,0,26,1943
-10.6794910430908,1,27,1925
-7.71642971038818,0,27,1925
-10.9267568588257,1,27,1926
-7.81661415100098,0,27,1926
-10.2098236083984,1,27,1927
-7.96008062362671,0,27,1927
-10.5852136611938,1,27,1928
-7.82466506958008,0,27,1928
-10.3638181686401,1,27,1929
-7.89027500152588,0,27,1929
-10.7337417602539,1,27,1930
-7.92375135421753,0,27,1930
-11.3075590133667,1,27,1931
-7.89770317077637,0,27,1931
-10.9730386734009,1,27,1932
-8.0220422744751,0,27,1932
-10.7709150314331,1,27,1933
-8.09235572814941,0,27,1933
-10.874813079834,1,27,1934
-8.17825698852539,0,27,1934
-10.5138034820557,1,27,1935
-8.13056087493896,0,27,1935
-10.0520257949829,1,27,1936
-8.12990474700928,0,27,1936
-10.2274465560913,1,28,1937
-8.23295211791992,0,28,1937
-11.0454139709473,1,28,1938
-8.35592555999756,0,28,1938
-11.7002487182617,1,28,1939
-8.37281703948975,0,28,1939
-12.2066440582275,1,28,1940
-8.29907512664795,0,28,1940
-12.6178789138794,1,28,1941
-8.40575122833252,0,28,1941
-12.4694652557373,1,28,1942
-8.33315658569336,0,28,1942
-11.6484909057617,1,28,1943
-8.57753467559814,0,28,1943
-10.8062000274658,1,29,1925
-6.7343282699585,0,29,1925
-10.7028131484985,1,29,1926
-6.70832109451294,0,29,1926
-10.8824405670166,1,29,1927
-6.82343530654907,0,29,1927
-10.7009162902832,1,29,1928
-6.83692502975464,0,29,1928
-10.2046689987183,1,29,1929
-6.85221004486084,0,29,1929
-10.3577766418457,1,29,1930
-6.93433856964111,0,29,1930
-10.3786954879761,1,29,1931
-6.94825553894043,0,29,1931
-10.4503307342529,1,29,1932
-7.06264400482178,0,29,1932
-10.5123224258423,1,29,1933
-7.05561685562134,0,29,1933
-10.4938650131226,1,29,1934
-7.16547727584839,0,29,1934
-10.5157871246338,1,29,1935
-7.22748565673828,0,29,1935
-11.0216159820557,1,29,1936
-7.19490909576416,0,29,1936
-10.9448146820068,1,30,1937
-7.14909648895264,0,30,1937
-11.2340049743652,1,30,1938
-7.22863912582397,0,30,1938
-11.4191541671753,1,30,1939
-7.25474262237549,0,30,1939
-11.4939985275269,1,30,1940
-7.26993703842163,0,30,1940
-11.399037361145,1,30,1941
-7.29021453857422,0,30,1941
-11.610143661499,1,30,1942
-7.3507194519043,0,30,1942
-12.2326383590698,1,30,1943
-7.38508224487305,0,30,1943
-12.1160821914673,1,31,1927
-6.96489477157593,0,31,1927
-12.1310434341431,1,31,1928
-7.03284168243408,0,31,1928
-11.9787302017212,1,31,1929
-7.04425621032715,0,31,1929
-11.9932565689087,1,31,1930
-7.07665061950684,0,31,1930
-11.798023223877,1,31,1931
-7.09697484970093,0,31,1931
-12.5034246444702,1,31,1932
-7.20698404312134,0,31,1932
-12.1100654602051,1,31,1933
-7.22159719467163,0,31,1933
-12.1220254898071,1,31,1934
-7.27849531173706,0,31,1934
-12.4215278625488,1,31,1935
-7.2863826751709,0,31,1935
-13.0209951400757,1,31,1936
-7.28120231628418,0,31,1936
-12.0029220581055,1,32,1937
-7.32145261764526,0,32,1937
-12.7074842453003,1,32,1938
-7.39427852630615,0,32,1938
-13.0552425384521,1,32,1939
-7.43339347839355,0,32,1939
-14.6758403778076,1,32,1940
-7.44094181060791,0,32,1940
-13.3029737472534,1,32,1941
-7.52532196044922,0,32,1941
-14.0093717575073,1,32,1942
-7.60828399658203,0,32,1942
-7.55552673339844,0,32,1943
